taxpayer_id,afm,sector,income,declarations_last_3y,avg_declaration_amount,days_since_last_audit,sector_risk_score,income_volatility,declared_employees,is_flagged
41468,882999968,CONSTRUCTION,69663.55,2,23301.12,1281,0.55,0.346,12,0
41469,067883047,CONSTRUCTION,70744.04,3,54995.67,238,0.55,0.527,7,0
41470,250257893,TOURISM,28586.02,2,29340.75,583,0.45,0.8,23,0
41471,058657854,CONSTRUCTION,26874.17,8,13015.31,1279,0.55,0.736,40,0
41472,672039492,HEALTHCARE,22439.77,9,15956.39,723,0.2,0.377,42,0
41473,786649579,AGRICULTURE,81686.38,9,63341.77,564,0.4,0.5,11,0
41474,221344961,RETAIL,104218.18,10,101769.65,1240,0.35,0.517,11,0
41475,232753643,AGRICULTURE,56421.11,12,63618.6,1570,0.4,0.161,3,0
41476,412175257,TOURISM,31305.33,6,29106.87,446,0.45,0.06,29,0
41477,943611248,AGRICULTURE,41842.0,10,36288.04,979,0.4,0.629,4,0
41478,986507851,AGRICULTURE,40595.27,9,28352.76,1804,0.4,0.427,4,0
41479,022635323,CONSTRUCTION,27903.49,1,30478.17,167,0.55,0.399,38,1
41480,623689532,RETAIL,0,7,0,1793,0.35,0.636,13,0
41481,231806319,RETAIL,36299.74,8,22394.01,1656,0.35,0.78,18,0
41482,403919172,HEALTHCARE,23931.08,0,27481.69,1823,0.2,0.605,50,0
41483,242072840,AGRICULTURE,39736.52,11,40836.16,557,0.4,0.542,34,0
41484,542539646,TECH,20258.6,4,17745.77,1014,0.15,0.76,17,0
41485,014488209,TOURISM,23784.61,11,24138.86,1082,0.45,0.695,15,0
41486,682608562,HEALTHCARE,58312.58,11,52793.33,940,0.2,0.565,13,0
41487,831330078,RETAIL,55489.17,6,55294.13,1618,0.35,0.285,23,0
41488,294438764,TECH,37074.74,4,17890.93,169,0.15,0.394,35,0
41489,457735808,TECH,3130.61,10,3169.1,335,0.15,0.084,75,0
41490,927472411,RETAIL,86978.82,9,103734.34,1124,0.35,0.086,38,0
41491,075127988,TECH,46278.57,0,16577.33,1063,0.15,0.322,15,0
41492,486131344,AGRICULTURE,81834.17,5,71991.1,751,0.4,0.135,34,0
41493,976159475,AGRICULTURE,60836.35,0,29269.41,1290,0.4,0.318,12,0
41494,804189814,RETAIL,67225.95,7,43942.81,1738,0.35,0.394,35,0
41495,328939721,TOURISM,28386.36,2,30807.33,1247,0.45,0.703,0,0
41496,917874454,FINANCE,88566.34,10,94287.87,182,0.3,0.466,6,0
41497,776260549,RETAIL,59098.08,8,66408.35,1760,0.35,0.08,30,0
41498,418889959,AGRICULTURE,69567.88,8,66849.23,1183,0.4,0.309,46,0
41499,371492836,RETAIL,57893.93,10,39854.93,60,0.35,0.364,0,0
41500,666754084,TOURISM,37087.88,10,33360.28,1169,0.45,0.224,27,0
41501,083556706,RETAIL,12108.8,9,13353.63,707,0.35,0.761,42,0
41502,560596529,HEALTHCARE,86216.84,10,64873.44,1752,0.2,0.811,41,0
41503,632150548,TECH,76112.48,1,51628.22,426,0.15,0.407,1,0
41504,897164740,AGRICULTURE,11754.48,6,12837.05,1424,0.4,0.496,41,0
41505,204119990,FINANCE,93263.77,8,107823.36,827,0.3,0.449,22,0
41506,667415148,TECH,50508.28,1,31574.79,352,0.15,0.709,32,0
41507,231123907,FINANCE,24242.58,1,23602.58,1769,0.3,0.301,50,0
41508,387794421,CONSTRUCTION,36281.1,11,22364.46,1519,0.55,0.095,29,0
41509,401765544,CONSTRUCTION,41270.55,11,12177.52,1063,0.55,0.697,37,0
41510,709780874,TOURISM,20468.31,1,14079.25,1455,0.45,0.445,19,0
41511,173910690,TOURISM,57217.73,5,21038.71,214,0.45,0.201,28,0
41512,926341070,AGRICULTURE,63462.6,5,36587.73,579,0.4,0.155,30,0
41513,267305418,AGRICULTURE,74109.92,0,68823.25,664,0.4,0.688,22,0
41514,834181959,AGRICULTURE,41844.07,12,29687.2,1478,0.4,0.787,39,0
41515,245954887,TECH,82682.79,7,70797.04,283,0.15,0.579,182,0
41516,406409287,TOURISM,23971.69,6,22811.99,155,0.45,0.639,21,0
41517,271269495,CONSTRUCTION,27503.96,0,33119.73,1783,0.55,0.337,49,0
41518,849621897,RETAIL,0,10,0,1595,0.35,0.802,8,0
41519,462289324,RETAIL,48203.48,3,23778.67,160,0.35,0.336,23,0
41520,082443355,HEALTHCARE,37570.08,8,12176.6,503,0.2,0.095,25,0
41521,006410084,TECH,41535.16,1,25310.44,1577,0.15,0.406,165,0
41522,706822620,CONSTRUCTION,74449.28,1,64715.51,1111,0.55,0.29,10,0
41523,845036921,TOURISM,0,10,0,1600,0.45,0.252,31,0
41524,144064391,TOURISM,74836.83,3,58299.37,341,0.45,0.313,16,0
41525,805951663,RETAIL,19846.98,8,5933.16,1502,0.35,0.526,9,0
41526,323045715,FINANCE,45458.61,8,33274.17,852,0.3,0.061,22,0
41527,983293295,HEALTHCARE,31811.21,6,44344.65,1807,0.2,0.701,34,0
41528,421834469,CONSTRUCTION,43587.68,10,28293.48,1321,0.55,0.631,8,0
41529,198234536,HEALTHCARE,37402.02,12,27218.03,1092,0.2,0.081,42,0
41530,452865678,AGRICULTURE,12453.32,4,7288.3,1510,0.4,0.43,25,0
41531,104205036,TOURISM,55602.4,0,30461.22,888,0.45,0.423,26,0
41532,835470596,AGRICULTURE,70958.52,12,80279.05,1455,0.4,0.241,31,0
41533,981769224,RETAIL,67014.78,11,73775.66,1090,0.35,0.277,39,0
41534,192228304,CONSTRUCTION,39357.3,0,33540.37,1395,0.55,0.68,40,1
41535,021893473,HEALTHCARE,28618.11,12,23042.32,221,0.2,0.563,44,0
41536,242491282,AGRICULTURE,28457.93,10,12572.0,60,0.4,0.744,46,0
41537,900756333,HEALTHCARE,62788.7,9,51603.42,542,0.2,0.567,9,0
41538,033383024,RETAIL,38261.52,8,46701.28,461,0.35,0.296,9,0
41539,550817216,CONSTRUCTION,13455.48,12,8186.25,641,0.55,0.763,34,0
41540,014110341,AGRICULTURE,58041.87,1,44788.37,1033,0.4,0.09,21,0
41541,759209415,TECH,39768.61,6,30688.46,1771,0.15,0.66,188,0
41542,882410310,CONSTRUCTION,66145.26,6,70766.98,334,0.55,0.287,12,0
41543,620342843,HEALTHCARE,61618.79,11,29980.96,759,0.2,0.604,6,0
41544,704363399,FINANCE,131939.63,7,123067.79,1811,0.3,0.771,38,0
41545,416741253,RETAIL,73508.14,6,76792.46,787,0.35,0.831,30,0
41546,384734149,HEALTHCARE,87009.46,7,44653.02,82,0.2,0.36,26,0
41547,537373084,TECH,59917.35,2,51324.86,819,0.15,0.3,32,0
41548,562849216,AGRICULTURE,89447.82,12,87682.95,583,0.4,0.249,36,0
41549,998385254,FINANCE,107096.87,0,89762.33,1549,0.3,0.424,29,0
41550,448771036,FINANCE,119109.97,1,122022.33,1680,0.3,0.757,3,0
41551,330741248,HEALTHCARE,44036.18,7,32456.8,1783,0.2,0.155,22,0
41552,284172578,RETAIL,40808.21,7,22801.33,761,0.35,0.525,13,0
41553,463698902,TECH,56176.18,1,12975.8,1199,0.15,0.696,167,1
41554,740169016,AGRICULTURE,38571.32,9,33150.81,230,0.4,0.142,19,0
41555,080762580,CONSTRUCTION,62732.75,11,58575.3,1144,0.55,0.731,4,0
41556,738779638,TECH,53338.06,1,64944.37,873,0.15,0.732,2,0
41557,759349472,RETAIL,12243.89,4,13203.09,392,0.35,0.388,43,0
41558,674431299,CONSTRUCTION,51757.47,6,35868.41,1440,0.55,0.172,4,0
41559,755097593,CONSTRUCTION,62183.47,2,49441.53,1177,0.55,0.187,1,0
41560,655668477,TECH,31169.83,4,21850.58,1236,0.15,0.582,164,0
41561,212287582,TECH,13279.3,1,7968.9,1736,0.15,0.422,99,0
41562,037894404,TECH,46272.68,12,35602.33,880,0.15,0.533,104,0
41563,025575189,HEALTHCARE,35144.54,4,29250.17,681,0.2,0.47,46,0
41564,266355959,TOURISM,61275.59,8,50590.28,1424,0.45,0.414,7,0
41565,464773185,TOURISM,21060.46,4,12474.81,358,0.45,0.628,31,0
41566,509033583,TECH,42532.25,2,44324.83,406,0.15,0.543,186,0
41567,264187262,TECH,56197.54,8,43407.84,1088,0.15,0.184,18,0
41568,824289092,FINANCE,56730.19,12,45017.55,1607,0.3,0.719,33,0
41569,868040481,FINANCE,111585.76,8,48197.68,1418,0.3,0.754,14,0
41570,558209709,CONSTRUCTION,16270.62,11,10492.82,372,0.55,0.129,2,0
41571,130591038,CONSTRUCTION,33837.07,0,17080.09,1672,0.55,0.739,19,1
41572,613157235,FINANCE,60570.67,4,78234.73,896,0.3,0.469,25,0
41573,080910280,FINANCE,34997.82,6,41934.08,407,0.3,0.057,14,0
41574,757043961,TECH,51679.63,11,43321.6,1579,0.15,0.414,157,0
41575,655678504,TOURISM,67579.24,2,75022.73,715,0.45,0.153,28,0
41576,239583065,TECH,57481.07,7,31861.24,1726,0.15,0.16,54,0
41577,082935299,TECH,60754.24,3,48690.58,791,0.15,0.599,191,0
41578,465677371,HEALTHCARE,39973.84,5,29239.82,667,0.2,0.483,17,0
41579,664232829,TECH,56483.07,10,46655.14,1715,0.15,0.142,159,0
41580,897813403,RETAIL,22211.38,6,26051.96,1815,0.35,0.211,19,0
41581,049070689,HEALTHCARE,57183.64,3,17881.13,153,0.2,0.152,28,0
41582,950059602,FINANCE,74358.69,1,54548.49,1297,0.3,0.21,30,0
41583,644343675,TECH,65435.73,10,48516.38,1634,0.15,0.529,161,0
41584,833823165,TOURISM,31288.24,6,12193.69,433,0.45,0.537,12,0
41585,881851038,TOURISM,24741.07,1,25387.12,1237,0.45,0.198,11,0
41586,177856354,CONSTRUCTION,38011.2,12,44866.36,917,0.55,0.272,35,0
41587,559522973,FINANCE,90073.53,7,53190.61,137,0.3,0.722,6,0
41588,088334005,TECH,43767.69,1,47239.06,1815,0.15,0.684,112,0
41589,439538746,AGRICULTURE,23957.78,1,18722.12,1633,0.4,0.604,2,0
41590,011541770,RETAIL,91602.21,7,61722.65,1785,0.35,0.831,35,0
41591,869529425,AGRICULTURE,64874.25,2,38553.4,1372,0.4,0.257,14,0
41592,396377817,AGRICULTURE,77682.27,1,64268.57,625,0.4,0.108,20,0
41593,040358314,RETAIL,56529.57,9,68597.74,1333,0.35,0.625,36,0
41594,154694842,CONSTRUCTION,56344.97,12,37938.02,75,0.55,0.403,16,0
41595,628362768,FINANCE,54530.32,4,29444.69,201,0.3,0.348,25,0
41596,225692325,FINANCE,41054.45,3,13333.02,884,0.3,0.592,18,0
41597,622824050,TECH,17632.06,0,9313.1,738,0.15,0.701,149,0
41598,595992209,HEALTHCARE,52058.75,10,33861.59,1748,0.2,0.823,20,0
41599,504226101,RETAIL,52350.75,8,57333.73,563,0.35,0.586,42,0
41600,793090937,CONSTRUCTION,9778.92,5,9618.36,1710,0.55,0.614,12,0
41601,686388219,HEALTHCARE,101481.51,4,90600.24,127,0.2,0.14,14,0
41602,806726516,HEALTHCARE,20250.38,7,24296.81,388,0.2,0.644,25,0
41603,023842290,CONSTRUCTION,36479.54,11,30957.17,443,0.55,0.41,12,0
41604,277903649,HEALTHCARE,32843.28,12,40045.54,1083,0.2,0.138,28,0
41605,245953232,AGRICULTURE,54183.26,5,38553.74,1464,0.4,0.304,5,0
41606,468560554,TOURISM,29725.68,1,29954.83,21,0.45,0.164,19,0
41607,452997586,TOURISM,28681.29,7,27812.89,1616,0.45,0.206,29,0
41608,849472327,TECH,86527.3,5,63420.7,1191,0.15,0.661,40,0
41609,672148312,CONSTRUCTION,53995.09,8,87090.6,1314,0.55,0.188,27,0
41610,707511378,HEALTHCARE,40784.49,4,38342.49,1073,0.2,0.434,13,0
41611,951274154,CONSTRUCTION,57723.6,6,25879.62,869,0.55,0.106,26,0
41612,249424926,FINANCE,54153.5,7,20657.62,1481,0.3,0.506,0,0
41613,801043588,TOURISM,70756.57,5,70589.5,837,0.45,0.094,49,0
41614,872800314,TECH,21661.17,12,16026.76,965,0.15,0.373,133,0
41615,762582646,CONSTRUCTION,0,0,0,1003,0.55,0.23,33,0
41616,811917812,TECH,47353.06,6,62393.63,979,0.15,0.507,117,0
41617,848555563,FINANCE,65489.78,1,59698.42,1743,0.3,0.419,12,0
41618,499941958,TOURISM,42555.83,9,39450.01,908,0.45,0.771,41,0
41619,042969100,AGRICULTURE,54971.39,3,30510.37,768,0.4,0.364,47,0
41620,390832938,FINANCE,116214.53,5,100418.59,496,0.3,0.162,34,0
41621,028841542,TECH,10983.75,1,14450.18,907,0.15,0.792,26,0
41622,412380952,FINANCE,77495.51,0,3154.86,887,0.3,0.671,39,1
41623,291649233,HEALTHCARE,51649.33,2,48832.22,1341,0.2,0.714,4,0
41624,334919242,RETAIL,22461.54,1,33270.92,1605,0.35,0.352,7,0
41625,778079204,AGRICULTURE,7236.66,6,4693.04,1795,0.4,0.321,25,0
41626,915468998,TECH,73756.09,9,56466.44,1752,0.15,0.164,192,0
41627,367077495,RETAIL,52578.31,12,69497.05,978,0.35,0.165,0,0
41628,265653513,TECH,10924.7,2,5942.14,1297,0.15,0.682,107,0
41629,209052850,FINANCE,104968.44,2,82463.79,683,0.3,0.054,44,0
41630,788936322,FINANCE,74749.75,12,103697.92,833,0.3,0.704,33,0
41631,774586999,CONSTRUCTION,27350.38,9,25333.26,1332,0.55,0.127,0,0
41632,446334937,FINANCE,41081.14,2,53778.7,1305,0.3,0.268,6,0
41633,612675281,HEALTHCARE,43233.96,12,20897.87,1159,0.2,0.408,16,0
41634,662875079,TOURISM,85662.95,3,70824.52,1100,0.45,0.541,32,0
41635,213847206,TECH,33810.22,2,10431.46,1083,0.15,0.626,136,0
41636,601351986,CONSTRUCTION,72823.03,9,62908.82,306,0.55,0.827,25,1
41637,784793574,HEALTHCARE,66065.95,0,44375.86,1029,0.2,0.515,22,0
41638,626187881,AGRICULTURE,895.54,11,916.21,812,0.4,0.356,27,0
41639,858728698,TOURISM,20690.32,1,22035.91,591,0.45,0.052,41,0
41640,405929920,HEALTHCARE,65597.22,5,44853.43,374,0.2,0.679,22,0
41641,981461583,TOURISM,48693.08,10,33410.79,1745,0.45,0.196,35,0
41642,313243874,AGRICULTURE,91816.56,3,62955.21,964,0.4,0.361,42,0
41643,340012298,FINANCE,69487.22,1,23721.63,1627,0.3,0.158,18,0
41644,433926678,HEALTHCARE,0,0,0,1474,0.2,0.419,32,0
41645,673220887,HEALTHCARE,42815.78,9,25904.37,100,0.2,0.529,1,0
41646,199589070,TOURISM,53828.39,9,61869.36,1044,0.45,0.585,22,0
41647,335307521,FINANCE,78104.82,4,71495.78,276,0.3,0.395,18,0
41648,102137429,TOURISM,23937.08,12,0,231,0.45,0.475,50,0
41649,324800417,TOURISM,38132.78,8,29322.18,1592,0.45,0.126,18,0
41650,736198536,TECH,69505.54,6,76675.33,985,0.15,0.287,180,0
41651,076971534,FINANCE,78649.22,0,74785.1,1352,0.3,0.307,44,0
41652,791410211,FINANCE,76151.54,11,43401.75,1505,0.3,0.264,12,0
41653,438270912,TECH,4682.12,6,4717.67,238,0.15,0.416,126,0
41654,102086048,TOURISM,68099.2,6,52707.23,829,0.45,0.268,8,0
41655,890820055,TECH,29442.9,5,19019.13,313,0.15,0.536,115,0
41656,462337946,CONSTRUCTION,0,1,0,1305,0.55,0.433,47,1
41657,794119500,TOURISM,38445.33,7,43801.09,792,0.45,0.237,21,0
41658,794356458,AGRICULTURE,61764.84,5,71564.71,1067,0.4,0.167,17,0
41659,062924045,AGRICULTURE,16429.32,9,18392.06,1236,0.4,0.762,42,0
41660,302564195,CONSTRUCTION,43159.23,8,47496.3,294,0.55,0.56,12,0
41661,133231710,AGRICULTURE,89051.63,4,38649.51,1453,0.4,0.633,13,0
41662,966664886,RETAIL,41117.98,2,29991.28,56,0.35,0.614,48,0
41663,442247662,AGRICULTURE,16807.66,9,12362.38,691,0.4,0.2,30,0
41664,773323572,AGRICULTURE,47613.63,0,49578.56,723,0.4,0.211,17,0
41665,526595293,HEALTHCARE,74088.24,12,40057.24,606,0.2,0.778,8,0
41666,537369226,RETAIL,57592.69,5,50571.32,1486,0.35,0.119,48,0
41667,072694670,AGRICULTURE,35258.74,4,22749.55,1512,0.4,0.6,35,0
41668,921794448,FINANCE,125925.35,7,102679.68,1686,0.3,0.407,7,0
41669,608145175,HEALTHCARE,80748.17,6,85087.85,1653,0.2,0.551,5,0
41670,135612819,HEALTHCARE,37030.51,2,11800.23,1183,0.2,0.575,13,0
41671,788180286,AGRICULTURE,39912.26,12,34805.6,1152,0.4,0.123,27,0
41672,353821226,CONSTRUCTION,62513.57,1,40041.01,1670,0.55,0.19,35,0
41673,839493519,HEALTHCARE,39086.49,11,13195.74,48,0.2,0.643,42,0
41674,687006495,TOURISM,62424.76,10,51899.42,901,0.45,0.547,38,0
41675,943569841,HEALTHCARE,83250.91,5,54938.29,638,0.2,0.622,43,0
41676,749877266,HEALTHCARE,41225.41,10,43646.18,799,0.2,0.237,3,0
41677,373562515,CONSTRUCTION,36100.05,4,33137.29,113,0.55,0.628,9,0
41678,162021224,HEALTHCARE,18731.11,11,19759.19,1803,0.2,0.267,7,0
41679,838162200,CONSTRUCTION,42684.41,7,60218.48,773,0.55,0.058,10,0
41680,614537399,FINANCE,69641.63,9,59336.66,1263,0.3,0.325,37,0
41681,205835750,TECH,18833.41,3,19603.85,384,0.15,0.373,179,0
41682,449995406,CONSTRUCTION,34166.39,4,14311.61,737,0.55,0.492,23,0
41683,174836472,RETAIL,76954.1,4,56755.74,23,0.35,0.205,25,0
41684,752452255,HEALTHCARE,52649.66,1,63052.25,796,0.2,0.248,13,0
41685,892283112,HEALTHCARE,71416.06,12,74970.09,1431,0.2,0.562,48,0
41686,404087547,RETAIL,52934.28,1,23813.74,566,0.35,0.74,42,0
41687,156904684,CONSTRUCTION,66077.88,10,71128.73,1560,0.55,0.323,5,0
41688,772685108,FINANCE,63423.26,0,69607.8,1244,0.3,0.097,12,0
41689,839374896,RETAIL,51718.22,4,47264.38,314,0.35,0.786,9,0
41690,254372200,HEALTHCARE,54624.5,1,50052.9,134,0.2,0.559,25,0
41691,783901419,FINANCE,66370.16,4,10696.45,1630,0.3,0.184,24,0
41692,217318725,CONSTRUCTION,26199.1,4,17667.14,1074,0.55,0.687,14,0
41693,924150617,TECH,39768.42,3,45360.24,887,0.15,0.132,175,0
41694,612276278,RETAIL,48415.19,11,35378.45,1399,0.35,0.738,32,0
41695,477162099,AGRICULTURE,47700.17,3,21847.49,1475,0.4,0.694,21,0
41696,266084864,FINANCE,59722.32,7,55945.99,533,0.3,0.351,2,0
41697,036048404,TOURISM,61491.92,8,56514.37,1189,0.45,0.783,10,0
41698,441229195,TECH,35336.49,6,26323.01,1187,0.15,0.822,34,0
41699,212357765,TECH,46304.05,1,16432.54,1153,0.15,0.393,168,0
41700,611193843,AGRICULTURE,13294.98,11,6906.43,756,0.4,0.441,5,0
41701,244642328,HEALTHCARE,37111.31,12,10732.63,1190,0.2,0.386,24,0
41702,396467929,TOURISM,22354.87,12,14027.76,617,0.45,0.306,17,0
41703,126066813,CONSTRUCTION,39858.01,0,30721.1,1373,0.55,0.72,39,1
41704,420014360,FINANCE,110378.99,4,10288.76,147,0.3,0.5,19,0
41705,393648716,AGRICULTURE,13760.82,4,5165.4,1651,0.4,0.777,1,0
41706,564394130,RETAIL,46602.88,0,29389.2,1812,0.35,0.415,38,0
41707,711816866,RETAIL,36633.3,0,28727.69,87,0.35,0.75,11,1
41708,754178017,FINANCE,83297.13,8,74644.3,1803,0.3,0.637,6,0
41709,546125841,TECH,38777.95,4,31707.07,860,0.15,0.068,149,0
41710,242264589,RETAIL,69782.35,4,53966.71,742,0.35,0.742,30,0
41711,693613015,HEALTHCARE,71422.27,5,44320.45,276,0.2,0.314,23,0
41712,345354399,FINANCE,59163.53,3,41248.59,1476,0.3,0.217,13,0
41713,573983225,RETAIL,10476.0,1,6655.22,1460,0.35,0.82,47,0
41714,956622491,TOURISM,51588.33,1,44990.43,841,0.45,0.715,43,1
41715,604091064,RETAIL,47688.11,4,44693.98,798,0.35,0.812,43,0
41716,203590456,AGRICULTURE,0,0,0,1616,0.4,0.812,30,0
41717,818642060,HEALTHCARE,24910.12,7,26449.12,1757,0.2,0.172,27,0
41718,155632536,RETAIL,48984.58,5,30356.2,1086,0.35,0.533,15,0
41719,736310435,TECH,73877.6,7,24585.97,1766,0.15,0.775,97,0
41720,025776528,RETAIL,14025.23,9,8123.22,1116,0.35,0.395,31,0
41721,240716913,AGRICULTURE,28984.8,5,28137.21,609,0.4,0.244,24,0
41722,040870346,AGRICULTURE,54420.64,4,28170.46,571,0.4,0.445,7,0
41723,820747485,FINANCE,60921.47,4,37445.48,1017,0.3,0.278,7,0
41724,830586370,RETAIL,36648.42,12,44909.12,695,0.35,0.443,10,0
41725,337881350,TECH,38105.95,2,52651.78,1198,0.15,0.666,11,0
41726,337145671,TECH,3102.81,6,2346.25,1001,0.15,0.725,199,0
41727,753627644,RETAIL,35890.11,2,39924.65,646,0.35,0.522,40,0
41728,802602699,FINANCE,31559.81,8,43910.97,345,0.3,0.697,2,0
41729,817407019,TECH,32367.46,9,42321.89,532,0.15,0.417,45,0
41730,645243297,TOURISM,38003.18,8,30079.58,610,0.45,0.381,24,0
41731,829197679,AGRICULTURE,36623.13,0,39351.86,269,0.4,0.693,24,1
41732,926346169,FINANCE,121894.19,10,103985.08,1816,0.3,0.088,31,0
41733,809352477,FINANCE,97615.36,11,6595.42,642,0.3,0.266,22,0
41734,831133850,TECH,46422.43,0,3340.42,1093,0.15,0.814,63,0
41735,407000431,HEALTHCARE,37865.35,8,26509.0,191,0.2,0.702,43,0
41736,490597803,HEALTHCARE,52791.73,3,27518.16,266,0.2,0.072,40,0
41737,237962177,RETAIL,36939.24,1,26652.64,836,0.35,0.419,0,0
41738,972505830,CONSTRUCTION,28317.96,7,12687.05,1291,0.55,0.647,34,0
41739,210636613,CONSTRUCTION,55614.53,6,11854.18,1181,0.55,0.828,43,0
41740,816607320,CONSTRUCTION,59210.77,3,82242.19,476,0.55,0.582,7,0
41741,025108496,RETAIL,28861.39,7,16908.9,1802,0.35,0.391,26,0
41742,163023216,CONSTRUCTION,10236.61,8,12878.64,1498,0.55,0.288,28,0
41743,500259310,HEALTHCARE,52052.31,5,64119.41,745,0.2,0.169,30,0
41744,740100958,RETAIL,108595.64,2,95142.09,1084,0.35,0.088,18,0
41745,618203145,TECH,62569.63,4,17339.49,873,0.15,0.428,86,0
41746,025020608,CONSTRUCTION,92038.42,3,87267.34,1079,0.55,0.343,42,0
41747,794109177,HEALTHCARE,28989.23,6,15930.77,1558,0.2,0.325,8,0
41748,373668156,FINANCE,19036.56,0,10009.14,1619,0.3,0.475,33,0
41749,271131182,AGRICULTURE,7299.46,9,2634.92,645,0.4,0.255,14,0
41750,658519454,FINANCE,69487.16,5,50282.97,1246,0.3,0.752,19,0
41751,767566455,HEALTHCARE,50251.2,11,26965.93,448,0.2,0.741,17,0
41752,264342182,TECH,56619.2,2,32730.42,752,0.15,0.719,78,0
41753,273633590,AGRICULTURE,4557.11,1,5017.33,115,0.4,0.221,16,0
41754,496335984,FINANCE,62865.81,1,30202.86,343,0.3,0.293,26,0
41755,111787547,TECH,71685.86,3,57210.43,1012,0.15,0.225,195,0
41756,857072799,RETAIL,44724.59,7,31700.15,180,0.35,0.783,17,0
41757,559301361,TECH,30535.13,0,6814.26,499,0.15,0.521,25,0
41758,559068413,RETAIL,40533.61,6,32456.14,1528,0.35,0.154,29,0
41759,484996936,AGRICULTURE,69971.97,5,31656.73,1074,0.4,0.782,2,0
41760,336476400,TOURISM,4242.97,1,4275.31,1775,0.45,0.828,30,1
41761,217032309,TECH,17850.12,3,11856.71,1299,0.15,0.838,86,0
41762,272471466,AGRICULTURE,42208.5,0,49535.39,1070,0.4,0.263,49,0
41763,599540811,HEALTHCARE,84129.26,7,79395.36,330,0.2,0.163,29,0
41764,722437700,FINANCE,75988.92,3,63870.92,754,0.3,0.224,33,0
41765,105968652,AGRICULTURE,34195.66,3,31808.96,808,0.4,0.573,11,0
41766,076846825,TECH,70131.01,9,42000.54,1681,0.15,0.505,37,0
41767,474501564,FINANCE,85617.28,2,104865.24,903,0.3,0.325,43,0
41768,418113964,TOURISM,66788.07,2,88920.15,55,0.45,0.661,50,0
41769,392521101,TOURISM,77552.12,2,47113.87,323,0.45,0.181,43,0
41770,994898979,CONSTRUCTION,31149.27,9,24006.29,373,0.55,0.386,46,0
41771,903702364,TOURISM,17946.11,11,16872.27,648,0.45,0.352,18,0
41772,381520987,CONSTRUCTION,60084.47,10,81352.07,1522,0.55,0.409,50,0
41773,513743290,CONSTRUCTION,45264.22,0,40232.23,898,0.55,0.145,32,0
41774,457704657,RETAIL,15420.95,7,8844.09,1263,0.35,0.821,24,0
41775,054227222,FINANCE,72682.73,4,70109.07,901,0.3,0.713,31,0
41776,288469428,HEALTHCARE,53097.89,7,54456.81,1071,0.2,0.636,50,0
41777,006410696,AGRICULTURE,57759.72,6,32292.57,937,0.4,0.203,11,0
41778,961354405,AGRICULTURE,70336.99,9,66399.41,60,0.4,0.695,50,0
41779,610602116,TOURISM,10485.44,4,3656.37,108,0.45,0.629,36,0
41780,704535561,RETAIL,31433.05,0,11356.1,1097,0.35,0.759,29,0
41781,822594240,TOURISM,42523.65,6,43359.9,1798,0.45,0.648,9,0
41782,490561340,AGRICULTURE,79324.74,5,80872.49,155,0.4,0.318,47,0
41783,931398755,RETAIL,75606.37,0,28616.32,1239,0.35,0.764,25,1
41784,270051401,AGRICULTURE,49411.28,7,37692.39,841,0.4,0.293,37,0
41785,936581230,TECH,30141.67,12,16721.74,592,0.15,0.1,171,0
41786,200973122,TOURISM,41168.51,8,34295.55,1009,0.45,0.11,31,0
41787,643326382,CONSTRUCTION,29107.03,0,25126.32,1526,0.55,0.153,39,0
41788,730035041,TOURISM,78671.66,5,83514.63,102,0.45,0.151,0,0
41789,329192477,HEALTHCARE,19557.45,10,19531.56,859,0.2,0.604,15,0
41790,533846461,TECH,57475.61,0,69838.16,676,0.15,0.118,29,0
41791,480846973,RETAIL,51332.15,1,43121.19,107,0.35,0.457,37,0
41792,184123156,CONSTRUCTION,10089.03,7,10114.63,1362,0.55,0.199,10,0
41793,739559838,TECH,5208.96,11,3202.58,1032,0.15,0.547,164,0
41794,769659419,HEALTHCARE,109960.88,6,74504.96,1671,0.2,0.087,47,0
41795,603785894,TOURISM,50431.86,9,10839.22,1429,0.45,0.537,49,0
41796,497492771,AGRICULTURE,48783.24,6,70832.44,1181,0.4,0.658,30,0
41797,248589974,AGRICULTURE,15675.72,10,17277.66,808,0.4,0.297,0,0
41798,718801476,AGRICULTURE,9990.29,3,6357.76,779,0.4,0.112,8,0
41799,506039614,AGRICULTURE,61006.67,1,49159.3,975,0.4,0.476,29,0
41800,035701624,CONSTRUCTION,13991.47,9,12030.4,1386,0.55,0.567,49,0
41801,931674968,TOURISM,78816.18,1,61939.65,1691,0.45,0.524,16,1
41802,594768294,HEALTHCARE,30264.12,12,24034.87,1281,0.2,0.163,6,0
41803,891049008,AGRICULTURE,15439.84,3,11599.13,1703,0.4,0.394,17,0
41804,976970742,CONSTRUCTION,46266.8,4,36142.3,1230,0.55,0.844,37,1
41805,414763154,TOURISM,59500.15,10,61972.77,1535,0.45,0.117,39,0
41806,264994005,RETAIL,46541.98,9,39980.64,1350,0.35,0.462,19,0
41807,751736694,FINANCE,71108.19,11,82617.19,1324,0.3,0.229,36,0
41808,991390842,TOURISM,3060.98,10,4023.71,1504,0.45,0.076,49,0
41809,306242641,AGRICULTURE,51433.89,5,25289.87,403,0.4,0.468,35,0
41810,358558455,CONSTRUCTION,59885.35,12,51206.06,475,0.55,0.423,32,0
